Product Id,Product Type,Product,Type,Market Size,Market,State,Budget Sales,Budget Profit,Cogs,Profit,Sales,Total Expenses,Date
6,Espresso,Decaf Espresso,Decaf,Major Market,West,California,650,260,291,259,678,128,07-01-2010
2,Coffee,Columbian,Regular,Small Market,West,Nevada,100,20,36,-1,82,47,07-01-2010
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Nevada,340,70,162,45,387,180,07-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,West,Nevada,490,200,238,208,567,121,07-01-2010
10,Herbal Tea,Mint,Decaf,Small Market,West,Nevada,330,150,154,150,376,72,07-01-2010
11,Tea,Darjeeling,Regular,Small Market,West,Nevada,460,190,291,258,678,129,07-01-2010
12,Tea,Earl Grey,Regular,Small Market,West,Nevada,360,130,266,168,532,98,07-01-2010
13,Tea,Green Tea,Regular,Small Market,West,Nevada,0,-250,270,-378,27,135,07-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Nevada,90,30,34,9,75,32,07-01-2010
4,Espresso,Caffe Latte,Regular,Small Market,West,Nevada,40,30,0,32,43,11,07-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,West,Nevada,50,20,25,17,61,19,07-01-2010
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Nevada,40,20,20,12,49,17,07-01-2010
1,Coffee,Amaretto,Regular,Small Market,West,Oregon,110,20,39,-10,95,66,07-01-2010
2,Coffee,Columbian,Regular,Small Market,West,Oregon,110,20,39,0,94,55,07-01-2010
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Oregon,60,40,30,24,74,20,07-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,West,Oregon,80,30,41,27,94,26,07-01-2010
11,Tea,Darjeeling,Regular,Small Market,West,Oregon,20,10,18,9,44,17,07-01-2010
12,Tea,Earl Grey,Regular,Small Market,West,Oregon,190,80,114,104,286,68,07-01-2010
13,Tea,Green Tea,Regular,Small Market,West,Oregon,220,90,141,129,336,66,07-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Oregon,100,40,34,18,85,33,07-01-2010
4,Espresso,Caffe Latte,Regular,Small Market,West,Oregon,110,30,51,12,115,52,07-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,West,Oregon,100,30,47,20,110,43,07-01-2010
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Oregon,270,90,145,81,291,65,07-01-2010
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Washington,190,80,90,75,225,60,07-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,West,Washington,80,50,40,37,99,22,07-01-2010
11,Tea,Darjeeling,Regular,Small Market,West,Washington,70,30,39,29,104,36,07-01-2010
12,Tea,Earl Grey,Regular,Small Market,West,Washington,60,30,36,20,90,34,07-01-2010
13,Tea,Green Tea,Regular,Small Market,West,Washington,70,0,47,-5,113,71,07-01-2010
2,Coffee,Columbian,Regular,Small Market,West,Washington,260,120,86,75,211,50,07-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Washington,370,100,124,31,297,142,07-01-2010
4,Espresso,Caffe Latte,Regular,Small Market,West,Washington,110,50,50,36,115,29,07-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,West,Washington,120,20,59,18,133,56,07-01-2010
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Washington,180,70,86,56,189,47,07-01-2010
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Colorado,250,80,145,82,291,64,08-01-2010
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Colorado,70,0,37,-10,89,62,08-01-2010
10,Herbal Tea,Mint,Decaf,Major Market,Central,Colorado,90,30,46,20,108,42,08-01-2010
11,Tea,Darjeeling,Regular,Major Market,Central,Colorado,90,10,49,9,109,51,08-01-2010
12,Tea,Earl Grey,Regular,Major Market,Central,Colorado,80,20,41,16,91,34,08-01-2010
13,Tea,Green Tea,Regular,Major Market,Central,Colorado,130,50,68,53,155,34,08-01-2010
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Colorado,280,130,100,105,245,40,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Colorado,150,50,52,30,131,49,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Colorado,330,160,132,144,323,47,08-01-2010
1,Coffee,Amaretto,Regular,Major Market,Central,Colorado,310,140,123,133,301,45,08-01-2010
2,Coffee,Columbian,Regular,Major Market,Central,Colorado,120,50,52,39,120,29,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Illinois,260,140,123,132,301,46,08-01-2010
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Illinois,100,40,52,39,120,29,08-01-2010
10,Herbal Tea,Mint,Decaf,Major Market,Central,Illinois,280,140,132,143,323,48,08-01-2010
11,Tea,Darjeeling,Regular,Major Market,Central,Illinois,210,100,100,105,245,40,08-01-2010
12,Tea,Earl Grey,Regular,Major Market,Central,Illinois,110,30,52,30,131,49,08-01-2010
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Illinois,810,340,295,262,687,130,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Illinois,620,220,266,167,532,99,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Illinois,390,170,154,150,376,72,08-01-2010
2,Coffee,Columbian,Regular,Major Market,Central,Illinois,490,190,196,163,467,108,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Iowa,600,250,295,262,687,130,08-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Iowa,330,150,154,151,376,71,08-01-2010
11,Tea,Darjeeling,Regular,Small Market,Central,Iowa,460,150,266,167,532,99,08-01-2010
12,Tea,Earl Grey,Regular,Small Market,Central,Iowa,550,180,284,207,632,141,08-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Iowa,60,30,23,18,58,17,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Iowa,50,40,0,31,43,12,08-01-2010
2,Coffee,Columbian,Regular,Small Market,Central,Iowa,90,20,41,15,90,34,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Iowa,30,10,14,1,32,17,08-01-2010
1,Coffee,Amaretto,Regular,Small Market,Central,Iowa,60,30,25,19,63,19,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Missouri,130,20,63,2,151,86,08-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Missouri,120,-20,120,-41,139,60,08-01-2010
11,Tea,Darjeeling,Regular,Small Market,Central,Missouri,90,30,45,19,105,41,08-01-2010
12,Tea,Earl Grey,Regular,Small Market,Central,Missouri,50,-10,29,-9,65,45,08-01-2010
13,Tea,Green Tea,Regular,Small Market,Central,Missouri,70,0,38,1,86,47,08-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Missouri,90,40,34,29,83,20,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Missouri,90,50,32,28,80,20,08-01-2010
2,Coffee,Columbian,Regular,Small Market,Central,Missouri,160,40,72,27,160,61,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Missouri,110,30,50,24,110,36,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Ohio,30,20,16,9,41,16,08-01-2010
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Ohio,40,30,22,16,55,17,08-01-2010
11,Tea,Darjeeling,Regular,Major Market,Central,Ohio,250,100,114,103,286,69,08-01-2010
12,Tea,Earl Grey,Regular,Major Market,Central,Ohio,240,100,116,103,277,58,08-01-2010
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Ohio,340,120,145,81,291,65,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Ohio,120,20,49,8,109,52,08-01-2010
1,Coffee,Amaretto,Regular,Major Market,Central,Ohio,110,40,46,19,108,43,08-01-2010
2,Coffee,Columbian,Regular,Major Market,Central,Ohio,80,30,34,19,85,32,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Ohio,90,10,37,-11,89,63,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Wisconsin,110,50,47,41,126,38,08-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Wisconsin,130,70,63,63,154,28,08-01-2010
11,Tea,Darjeeling,Regular,Small Market,Central,Wisconsin,70,10,36,20,90,34,08-01-2010
12,Tea,Earl Grey,Regular,Small Market,Central,Wisconsin,90,10,44,-7,105,68,08-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Wisconsin,260,100,103,70,226,53,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Wisconsin,80,30,30,18,69,21,08-01-2010
1,Coffee,Amaretto,Regular,Small Market,Central,Wisconsin,140,30,63,21,140,56,08-01-2010
2,Coffee,Columbian,Regular,Small Market,Central,Wisconsin,330,60,133,35,317,149,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Wisconsin,240,90,99,73,231,59,08-01-2010
11,Tea,Darjeeling,Regular,Small Market,East,Connecticut,80,40,34,28,83,21,08-01-2010
13,Tea,Green Tea,Regular,Small Market,East,Connecticut,50,20,19,12,47,16,08-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,East,Connecticut,120,30,72,28,160,60,08-01-2010
10,Herbal Tea,Mint,Decaf,Small Market,East,Connecticut,80,30,50,24,110,36,08-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,East,Connecticut,100,10,44,-8,105,69,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Small Market,East,Connecticut,90,20,42,16,98,40,08-01-2010
2,Coffee,Columbian,Regular,Small Market,East,Connecticut,210,90,90,75,225,60,08-01-2010
11,Tea,Darjeeling,Regular,Major Market,East,Florida,120,60,46,44,114,24,08-01-2010
13,Tea,Green Tea,Regular,Major Market,East,Florida,160,80,63,63,154,28,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Major Market,East,Florida,50,20,30,18,69,21,08-01-2010
9,Herbal Tea,Lemon,Decaf,Major Market,East,Florida,100,30,63,20,140,57,08-01-2010
10,Herbal Tea,Mint,Decaf,Major Market,East,Florida,170,70,103,70,226,53,08-01-2010
5,Espresso,Caffe Mocha,Regular,Major Market,East,Florida,310,60,133,35,317,149,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Major Market,East,Florida,220,80,99,73,231,59,08-01-2010
2,Coffee,Columbian,Regular,Major Market,East,Florida,270,120,114,104,286,68,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Major Market,East,Florida,260,100,116,102,277,59,08-01-2010
11,Tea,Darjeeling,Regular,Major Market,East,Massachusetts,50,20,22,16,55,17,08-01-2010
13,Tea,Green Tea,Regular,Major Market,East,Massachusetts,40,20,16,9,41,16,08-01-2010
9,Herbal Tea,Lemon,Decaf,Major Market,East,Massachusetts,80,20,49,9,109,51,08-01-2010
5,Espresso,Caffe Mocha,Regular,Major Market,East,Massachusetts,100,20,37,6,105,62,08-01-2010
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,280,100,145,82,291,64,08-01-2010
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,630,560,52,563,664,49,08-01-2010
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,60,30,25,20,63,18,08-01-2010
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,30,0,31,43,12,08-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,60,10,38,1,86,47,08-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,140,10,63,1,151,87,08-01-2010
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,60,0,29,-9,65,45,08-01-2010
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,140,70,61,48,151,42,08-01-2010
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,150,60,64,44,160,52,08-01-2010
11,Tea,Darjeeling,Regular,Major Market,East,New York,340,170,132,144,323,47,08-01-2010
12,Tea,Earl Grey,Regular,Major Market,East,New York,320,150,123,133,301,45,08-01-2010
13,Tea,Green Tea,Regular,Major Market,East,New York,260,130,100,105,245,40,08-01-2010
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,500,180,284,229,653,140,08-01-2010
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,90,-230,311,-304,124,117,08-01-2010
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,530,190,266,179,543,98,08-01-2010
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,70,-260,173,-284,78,189,08-01-2010
2,Coffee,Columbian,Regular,Major Market,East,New York,860,370,364,368,910,178,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,190,100,63,63,154,28,08-01-2010
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,140,60,48,46,118,24,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,170,70,77,61,176,38,08-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,150,40,72,28,160,60,08-01-2010
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,90,10,44,-7,105,68,08-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,100,40,47,41,126,38,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,70,20,36,21,90,33,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,170,-30,120,-42,139,61,08-01-2010
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,200,70,64,44,160,52,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,60,30,25,19,63,19,08-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,80,20,41,15,90,34,08-01-2010
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,50,0,29,-8,65,44,08-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,120,0,63,2,151,86,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,90,30,45,18,105,42,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,60,30,22,16,55,17,08-01-2010
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,190,80,68,53,155,34,08-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,310,60,133,34,317,150,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,130,20,63,20,140,57,08-01-2010
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,230,100,116,102,277,59,08-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,30,20,16,10,41,15,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,240,100,114,103,286,69,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Major Market,South,Texas,150,70,52,39,120,29,08-01-2010
2,Coffee,Columbian,Regular,Major Market,South,Texas,840,340,311,250,678,117,08-01-2010
9,Herbal Tea,Lemon,Decaf,Major Market,South,Texas,80,30,34,19,85,32,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,100,30,46,19,108,43,08-01-2010
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,110,40,52,30,131,49,08-01-2010
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,250,120,123,133,301,45,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,210,110,100,105,245,40,08-01-2010
1,Coffee,Amaretto,Regular,Small Market,West,Utah,130,40,50,24,110,36,08-01-2010
2,Coffee,Columbian,Regular,Small Market,West,Utah,120,40,42,15,98,41,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Utah,130,60,61,49,151,41,08-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,West,Utah,140,60,64,44,160,52,08-01-2010
10,Herbal Tea,Mint,Decaf,Small Market,West,Utah,120,-30,120,-41,139,60,08-01-2010
11,Tea,Darjeeling,Regular,Small Market,West,Utah,100,10,63,2,151,86,08-01-2010
12,Tea,Earl Grey,Regular,Small Market,West,Utah,70,30,45,19,105,41,08-01-2010
13,Tea,Green Tea,Regular,Small Market,West,Utah,40,10,29,-9,65,45,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,200,60,72,27,160,61,08-01-2010
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,70,30,32,28,80,20,08-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,160,60,77,62,176,37,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,70,30,34,28,83,21,08-01-2010
1,Coffee,Amaretto,Regular,Major Market,West,California,100,-150,154,-139,87,72,08-01-2010
2,Coffee,Columbian,Regular,Major Market,West,California,1130,520,364,368,910,178,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,280,140,132,143,323,48,08-01-2010
9,Herbal Tea,Lemon,Decaf,Major Market,West,California,590,240,311,249,678,118,08-01-2010
10,Herbal Tea,Mint,Decaf,Major Market,West,California,100,40,52,38,120,30,08-01-2010
11,Tea,Darjeeling,Regular,Major Market,West,California,200,100,123,133,301,45,08-01-2010
12,Tea,Earl Grey,Regular,Major Market,West,California,160,90,100,105,245,40,08-01-2010
13,Tea,Green Tea,Regular,Major Market,West,California,80,20,52,30,131,49,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Major Market,West,California,200,-140,196,-137,166,107,08-01-2010
4,Espresso,Caffe Latte,Regular,Major Market,West,California,510,170,266,167,532,99,08-01-2010
5,Espresso,Caffe Mocha,Regular,Major Market,West,California,390,60,173,50,412,189,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Major Market,West,California,650,250,295,262,687,130,08-01-2010
2,Coffee,Columbian,Regular,Small Market,West,Nevada,100,20,38,1,86,47,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Nevada,360,70,173,49,412,190,08-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,West,Nevada,410,170,196,163,467,108,08-01-2010
10,Herbal Tea,Mint,Decaf,Small Market,West,Nevada,330,150,154,150,376,72,08-01-2010
11,Tea,Darjeeling,Regular,Small Market,West,Nevada,460,190,295,262,687,130,08-01-2010
12,Tea,Earl Grey,Regular,Small Market,West,Nevada,360,130,266,167,532,99,08-01-2010
13,Tea,Green Tea,Regular,Small Market,West,Nevada,0,-260,284,-404,21,141,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Nevada,110,30,41,16,90,33,08-01-2010
4,Espresso,Caffe Latte,Regular,Small Market,West,Nevada,40,30,0,32,43,11,08-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,West,Nevada,60,30,25,19,63,19,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Nevada,50,20,23,17,58,18,08-01-2010
1,Coffee,Amaretto,Regular,Small Market,West,Oregon,110,20,37,-11,89,63,08-01-2010
2,Coffee,Columbian,Regular,Small Market,West,Oregon,140,40,47,8,114,59,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Oregon,50,30,25,19,62,18,08-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,West,Oregon,130,60,68,53,155,34,08-01-2010
11,Tea,Darjeeling,Regular,Small Market,West,Oregon,20,10,16,9,41,16,08-01-2010
12,Tea,Earl Grey,Regular,Small Market,West,Oregon,190,80,114,104,286,68,08-01-2010
13,Tea,Green Tea,Regular,Small Market,West,Oregon,180,70,116,102,277,59,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Oregon,100,40,34,19,85,32,08-01-2010
4,Espresso,Caffe Latte,Regular,Small Market,West,Oregon,100,20,49,9,109,51,08-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,West,Oregon,100,30,46,19,108,43,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Oregon,270,90,145,81,291,65,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Washington,190,80,90,75,225,60,08-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,West,Washington,100,50,48,45,118,25,08-01-2010
11,Tea,Darjeeling,Regular,Small Market,West,Washington,80,30,47,42,126,37,08-01-2010
12,Tea,Earl Grey,Regular,Small Market,West,Washington,60,30,36,20,90,34,08-01-2010
13,Tea,Green Tea,Regular,Small Market,West,Washington,70,10,44,-8,105,69,08-01-2010
2,Coffee,Columbian,Regular,Small Market,West,Washington,260,120,86,76,211,49,08-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Washington,390,100,133,34,317,150,08-01-2010
4,Espresso,Caffe Latte,Regular,Small Market,West,Washington,60,30,30,17,69,22,08-01-2010
5,Espresso,Caffe Mocha,Regular,Small Market,West,Washington,130,20,63,20,140,57,08-01-2010
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Washington,210,90,103,71,226,52,08-01-2010
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Colorado,270,90,155,87,310,68,09-01-2010
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Colorado,110,20,52,-2,126,76,09-01-2010
10,Herbal Tea,Mint,Decaf,Major Market,Central,Colorado,110,40,53,27,125,45,09-01-2010
11,Tea,Darjeeling,Regular,Major Market,Central,Colorado,80,10,45,7,102,50,09-01-2010
12,Tea,Earl Grey,Regular,Major Market,Central,Colorado,90,20,51,25,113,37,09-01-2010
13,Tea,Green Tea,Regular,Major Market,Central,Colorado,120,50,61,47,140,32,09-01-2010
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Colorado,230,110,81,84,199,34,09-01-2010
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Colorado,170,60,60,39,150,51,09-01-2010
1,Coffee,Amaretto,Regular,Major Market,Central,Colorado,310,140,123,134,302,45,09-01-2010
2,Coffee,Columbian,Regular,Major Market,Central,Colorado,130,50,58,42,132,32,09-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Colorado,250,120,100,106,245,39,09-01-2010
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Illinois,260,140,123,133,302,46,09-01-2010
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Illinois,110,50,58,43,132,31,09-01-2010
10,Herbal Tea,Mint,Decaf,Major Market,Central,Illinois,210,110,100,106,245,39,09-01-2010
11,Tea,Darjeeling,Regular,Major Market,Central,Illinois,170,80,81,84,199,34,09-01-2010
12,Tea,Earl Grey,Regular,Major Market,Central,Illinois,130,40,60,40,150,50,09-01-2010
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Illinois,690,280,253,220,589,116,09-01-2010
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Illinois,580,210,249,155,498,94,09-01-2010
2,Coffee,Columbian,Regular,Major Market,Central,Illinois,400,140,162,129,387,96,09-01-2010
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Illinois,310,140,122,115,298,61,09-01-2010
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Iowa,510,210,253,220,589,116,09-01-2010
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Iowa,260,120,122,115,298,61,09-01-2010
11,Tea,Darjeeling,Regular,Small Market,Central,Iowa,430,140,249,155,498,94,09-01-2010
